Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,encBsmtCond,encBsmtExposure,encBsmtQual,encCentralAir,encExterCond,encExterQual,encFireplaceQu,encGarageFinish,encGarageQual,encHeatingQC,encKitchenQual,encLotShape,encPavedDrive,encSaleCondition,clipGrLivArea,logclipGrLivArea,clipGarageArea,sqrGarageCars,Bath,clipTotalBsmtSF,isRecentRemod,RemodAge,isFireplace,encFoundation,encFunctional,encGarageType,encHouseStyle,encNeighborhood,logencNeighborhood,logGarageArea,residuals,encBsmtFinType1,isStone,logLotArea,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Porch,logTotalBsmtSF
697,30,RM,50.0,6000,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616,Unf,0,0,616,GasA,Gd,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,TA,4,Typ,0,Null,Detchd,1921.0,Unf,1,205,TA,TA,Y,0,0,129,0,0,0,Null,Null,Null,0,6,2006,WD,Normal,89000,11.39640288460621,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,616,6.424869023905388,205,1,1.0,616,0,29,0,1.0,0.0,1.0,1.0,124300.0,11.730461322518734,5.327876168789581,0.07115135468857048,2.0,0,8.699681400989514,1,0,0,0,0,0,6.424869023905388
698,20,RL,57.0,6420,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210,ALQ,551,219,980,GasA,Fa,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,TA,6,Typ,0,Null,Detchd,1952.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,9,2006,WD,Normal,123500,11.72400453218338,3.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1148,7.046647277848756,308,1,1.0,980,0,0,0,2.0,0.0,1.0,1.0,121750.0,11.709733254463467,5.733341276897746,-0.032084489220936874,2.0,0,8.76732914779405,1,0,0,0,0,0,6.8885724595653635
699,20,RL,65.0,8450,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,117,224,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1,336,TA,TA,Y,416,144,0,0,0,0,Null,MnPrv,Null,0,4,2010,WD,Normal,138500,11.83863282480007,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,894,6.796823718274855,336,1,1.0,894,1,44,1,1.0,0.0,1.0,1.0,135000.0,11.81303746480054,5.820082930352362,0.013734695824734189,5.0,0,9.042040056544483,1,0,0,0,0,560,6.796823718274855
700,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,0,1375,1391,GasA,Ex,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,Gd,5,Typ,0,Null,Attchd,2004.0,RFn,2,530,TA,TA,Y,156,158,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,196000,12.185875040240456,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1391,7.238496840894365,530,4,2.0,1391,1,0,0,2.0,0.0,2.0,1.0,225500.0,12.326079872504838,6.274762021241939,-0.02890152309977445,5.0,0,8.36240897761537,0,0,0,0,1,314,7.238496840894365
701,20,RL,85.0,14331,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,3,765,TA,TA,Y,270,78,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,312500,12.652362948153474,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,1800,7.496097345175956,765,9,2.0,1800,1,0,1,2.0,0.0,2.0,1.0,228475.0,12.339186450977309,6.641182169740591,0.017786653138408326,5.0,0,9.570250078424845,1,0,0,0,0,348,7.496097345175956
702,20,RL,80.0,9600,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,Null,Attchd,1969.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,7,2006,COD,Normal,140000,11.849404844423074,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1164,7.060476365999801,528,4,1.5,1164,0,0,0,1.0,0.0,2.0,1.0,182900.0,12.116700301832571,6.270988431858299,0.02499737710329164,1.0,0,9.169622538697624,1,0,0,0,0,0,7.060476365999801
703,60,RL,82.0,12438,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,666,TA,TA,Y,324,100,0,0,0,0,Null,Null,Null,0,7,2006,New,Partial,361919,12.799178471909892,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2576,7.854381210652365,666,9,2.5,1234,1,0,1,2.0,0.0,,2.0,278000.0,12.535379989788607,6.502790045915623,-0.0491926345712681,1.0,0,9.428591977209965,1,0,0,0,0,424,7.118826249062078
704,190,RM,76.0,7630,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,360,360,GasA,Gd,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1999.0,Unf,2,672,TA,TA,N,344,0,40,0,0,0,Null,MnPrv,Null,0,5,2010,WD,Normal,140000,11.849404844423074,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1812,7.502738210754851,672,4,2.0,360,1,96,1,0.0,0.0,1.0,2.0,119000.0,11.686887175419702,6.511745329644728,0.09172572393548606,1.0,0,8.939974177289633,0,1,0,0,0,344,5.8888779583328805
705,20,RL,70.0,8400,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,0,761,1473,GasA,Ex,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2004.0,RFn,2,606,TA,TA,Y,0,35,0,144,0,0,Null,Null,Null,0,5,2010,WD,Normal,213000,12.269052139516225,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1484,7.3031700512368,606,4,2.0,1473,1,1,0,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.408528791059498,-0.005245811144433787,5.0,0,9.036106025364846,1,0,0,0,0,35,7.295735072749282
706,190,RM,70.0,5600,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,Null,Null,Null,Null,0,Null,0,0,0,GasA,Fa,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,Fa,7,Mod,0,Null,Null,,Null,0,0,Null,Null,N,0,0,0,0,0,0,Null,Null,Othr,3500,7,2010,WD,Normal,55000,10.915106645867503,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1092,6.996681488176539,150,0,2.0,0,0,20,0,0.0,1.0,0.0,2.0,103000.0,11.542493975902508,0.0,0.11443307233324873,0.0,0,8.630700432209832,0,1,0,0,0,0,0.0
707,20,RL,,115149,Pave,Null,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,0,424,1643,GasA,TA,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1971.0,Unf,2,739,TA,TA,Y,380,48,0,0,0,0,Null,Null,Null,0,6,2007,WD,Normal,302000,12.618185607609805,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1824,7.509335266016592,739,4,2.0,1643,1,31,1,1.0,0.0,2.0,1.0,200250.0,12.20732685867594,6.606650186198215,0.02436820408852114,5.0,1,11.65399090524883,1,0,0,0,0,428,7.404887575616125
708,120,RL,48.0,6240,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2,550,TA,TA,Y,192,38,0,0,0,0,Null,Null,Null,0,12,2009,WD,Normal,254000,12.445093483000798,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,1324,7.1891677384203225,550,4,2.0,1324,1,0,1,2.0,0.0,2.0,1.0,315000.0,12.660331092405906,6.311734809152915,-0.14231688909438667,5.0,0,8.738895704934043,0,0,0,0,1,230,7.1891677384203225
709,60,RL,65.0,9018,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,Null,Null,Null,0,7,2007,New,Partial,179540,12.09815887308463,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1456,7.284134806195205,400,4,2.5,728,1,0,1,2.0,0.0,2.0,2.0,181000.0,12.10625783509458,5.993961427306569,0.0615143738798416,1.0,0,9.107088742165708,1,0,0,0,0,124,6.591673732008658
710,20,RL,,7162,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,12,2008,WD,Abnorml,109900,11.60733523953139,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,904,6.807934943699926,408,1,1.0,876,0,0,0,2.0,0.0,2.0,1.0,135000.0,11.81303746480054,6.013715156042802,-0.02852998674290852,1.0,0,8.876684166614451,1,0,0,0,0,0,6.776506992372183
711,30,RL,56.0,4130,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,Null,Null,,Null,0,0,Null,Null,N,0,0,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,52000,10.859018228147889,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,729,6.593044534142437,150,0,1.0,270,1,68,0,1.0,5.0,0.0,1.0,124300.0,11.730461322518734,0.0,0.18116768138743033,1.0,0,8.326274787396764,1,0,0,0,0,0,5.602118820879701
712,50,C (all),66.0,8712,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,Null,Detchd,1964.0,RFn,1,384,TA,TA,N,68,0,98,0,0,0,Null,Null,Null,0,1,2010,WD,Abnorml,102776,11.54031687156214,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1178,7.072421900537371,384,1,1.0,859,0,50,0,1.0,0.0,1.0,0.0,103000.0,11.542493975902508,5.953243334287785,-0.046853235491573386,1.0,0,9.072571442231286,1,0,0,0,0,68,6.756932389247553
713,120,RL,40.0,4671,Pave,Null,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,472,TA,TA,Y,168,120,0,0,0,0,Null,Null,Null,0,10,2008,WD,Normal,189000,12.149507585033072,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1228,7.113956109566034,472,4,2.0,1228,1,1,1,2.0,0.0,2.0,1.0,278000.0,12.535379989788607,6.159095388491933,0.05430536493542171,5.0,0,8.449342524508063,0,0,0,0,1,288,7.113956109566034
714,190,RL,60.0,9873,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,Null,Detchd,1970.0,Unf,2,576,TA,TA,Y,0,288,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,129000,11.767575435251748,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,960,6.8679744089702925,576,4,1.0,960,0,0,0,1.0,0.0,1.0,1.0,124300.0,11.730461322518734,6.3578422665081,-0.09648396300714701,6.0,0,9.197660318818809,0,1,0,0,0,288,6.8679744089702925
715,60,RL,,13517,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,Null,Attchd,1976.0,RFn,2,475,TA,TA,Y,0,44,0,0,0,0,Null,Null,Null,0,3,2010,WD,Normal,130500,11.779136168550774,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1479,7.299797366758161,475,4,2.5,725,1,29,0,1.0,0.0,2.0,2.0,135000.0,11.81303746480054,6.16541785423142,0.3023254388898504,5.0,0,9.511777409660299,1,0,0,0,0,44,6.587550014824796
716,20,RL,78.0,10140,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,8,2009,WD,Normal,165000,12.013706813470414,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1350,7.208600337960199,478,4,2.0,1064,0,0,1,1.0,0.0,2.0,1.0,182900.0,12.116700301832571,6.171700597410915,-0.10046413110464414,1.0,0,9.224341891611996,1,0,0,0,0,0,6.970730078143525
717,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,718,718,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,Null,Detchd,1996.0,Unf,2,704,TA,TA,P,0,48,143,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,159500,11.979805470779858,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,2554,7.845807502637805,704,4,1.5,718,1,108,0,0.0,0.0,1.0,2.0,119000.0,11.686887175419702,6.558197802812269,0.21414522010361914,1.0,0,9.287394001418473,1,0,0,0,0,48,6.577861357721047
718,20,RL,80.0,10000,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973.0,Unf,2,439,TA,TA,Y,224,0,0,0,0,0,Null,MnPrv,Null,0,11,2008,WD,Normal,157000,11.964007453736912,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1178,7.072421900537371,439,4,1.5,1176,1,27,1,1.0,0.0,2.0,1.0,182900.0,12.116700301832571,6.0867747269123065,0.04312365802830165,4.0,0,9.210440366976517,1,0,0,0,0,224,7.0707241072602764
719,60,RL,96.0,10542,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3,983,TA,TA,Y,250,154,216,0,0,0,Null,Null,Null,0,8,2008,WD,Normal,341000,12.739640688812674,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,2418,7.791109510610028,983,9,2.5,1311,1,1,1,2.0,0.0,2.0,2.0,301500.0,12.616528611893465,6.891625897052253,-0.04127393097073373,5.0,0,9.26321741157695,1,0,0,0,0,404,7.179307969504034
720,20,RL,69.0,9920,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969.0,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,128500,11.7636919653883,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,971,6.879355804460439,300,1,1.5,971,0,0,1,1.0,0.0,2.0,1.0,197200.0,12.19197879213173,5.707110264748875,0.0889330003439035,6.0,0,9.202409001649903,1,0,0,0,0,0,6.879355804460439
721,120,RL,,6563,Pave,Null,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,594,1742,GasA,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2,564,TA,TA,Y,114,28,234,0,0,0,Null,Null,Null,0,12,2006,WD,Normal,275000,12.524530013005734,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1742,7.463363045520021,564,4,2.0,1742,0,0,1,2.0,0.0,2.0,1.0,278000.0,12.535379989788607,6.336825731146441,-0.005050454838212204,5.0,0,8.789355452209982,1,0,0,0,0,142,7.463363045520021
722,120,RM,,4426,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,Null,Attchd,2004.0,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,143000,11.870606902224589,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,848,6.744059186311348,420,4,1.0,848,1,0,0,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.042632833682381,0.0192980458074814,5.0,0,8.395477432732141,0,0,0,0,1,160,6.744059186311348
723,20,RL,70.0,8120,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,Null,Detchd,1994.0,Unf,2,463,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,7,2009,WD,Normal,124500,11.732069026983156,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,864,6.762729506931879,463,4,1.0,864,0,0,0,1.0,0.0,1.0,1.0,140000.0,11.849404844423074,6.139884552226255,-0.04836461011112725,6.0,0,9.002208578282412,1,0,0,0,0,0,6.762729506931879
724,50,RL,60.0,8172,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,Null,Detchd,1958.0,Unf,1,548,TA,TA,Y,0,0,0,0,156,0,Null,Null,Null,0,5,2008,WD,Normal,135000,11.81303746480054,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1470,7.293697720601438,548,1,2.0,941,0,18,0,2.0,0.0,1.0,0.0,121750.0,11.709733254463467,6.3080984415095305,-0.03485868256533742,1.0,0,9.00859131751613,1,0,0,0,0,156,6.848005274576363
725,20,RL,86.0,13286,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,Null,Null,Null,0,2,2009,WD,Normal,320000,12.676079399771028,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1698,7.4377951216719325,768,9,2.0,1698,1,1,1,2.0,0.0,2.0,1.0,121750.0,11.709733254463467,6.645090969505644,-0.1575365188256459,5.0,1,9.494541392591309,1,0,0,0,0,391,7.4377951216719325
726,20,RL,60.0,6960,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,Null,Detchd,1989.0,Unf,2,660,TA,TA,Y,96,0,0,0,0,0,Null,Null,Shed,500,11,2009,WD,Normal,120500,11.6994133306336,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,864,6.762729506931879,660,4,1.0,864,0,0,0,1.0,0.0,1.0,1.0,140000.0,11.849404844423074,6.493753839851686,-0.07657314844499119,6.0,0,8.848078421168667,1,0,0,0,0,96,6.762729506931879
