Id_dropped,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley_dropped,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_dropped,HeatingQC,CentralAir,Electrical,1stFlrSF_dropped,2ndFlrSF_dropped,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,logGrLivArea,sqrGarageCars,Bath,FlrSF,RemodAge,RecentRemod,BedroomRatio,hasFireplace,enc_FireplaceQu,logMasVnrArea,enc_ExterQual,Porch,trunLotArea,trunLotFrontage,trunBsmtSF,enc_BsmtQual,enc_CentralAir,hasCircuitBreaker,isPConc,enc_GarageFinish,isGarageAttached,enc_HeatingQC,enc_KitchenQual,isLotRegular,isLowDensity,enc_MasVnrType,enc_PavedDrive,isNewHome
784,85,RL,,9101,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,30,0,0,0,0,Null,Null,Null,0,7,2009,WD,Normal,165500,12.016732516077072,7.01301578963963,4,1.0,1110,0,0,0.2,1,0.0,4.653960350157523,0.0,333,9101,150.0,1097,2.0,1.0,1,1,3.0,1,2.0,1.0,0,1,1.0,2.0,0
785,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,Null,,Null,0,0,Null,Null,Y,0,291,134,0,0,0,Null,Null,Null,0,6,2008,WD,Normal,128000,11.759793355371237,7.3031700512368,0,2.0,1484,87,1,0.25,1,1.0,0.0,0.0,291,6300,35.0,742,1.0,1.0,1,0,0.0,0,2.0,0.0,1,0,0.0,2.0,0
786,20,RL,,9790,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,GasA,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,457,TA,TA,Y,0,0,0,0,197,0,Null,Null,Null,0,9,2009,WD,Normal,161500,11.992266613576142,7.202661196523238,4,2.0,1342,0,0,0.3,1,1.0,0.0,0.0,0,9790,150.0,1372,1.0,1.0,1,0,1.0,1,0.0,0.0,1,1,0.0,2.0,0
787,50,RM,60.0,10800,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,GasA,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,Null,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,0,196,0,0,0,Null,Null,Shed,1200,6,2010,WD,Normal,139000,11.842236406331557,7.410347097821024,1,2.0,1652,35,0,0.36363636363636365,0,0.0,0.0,0.0,0,10800,60.0,686,0.0,1.0,1,1,1.0,0,0.0,0.0,1,0,0.0,2.0,0
788,60,RL,76.0,10142,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,Null,BuiltIn,2004.0,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,Null,Null,Null,0,1,2010,WD,Normal,233000,12.358798024384122,7.642524134232902,4,2.5,2084,0,1,0.3333333333333333,0,0.0,0.0,1.0,45,10142,76.0,956,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,0.0,2.0,0
789,20,RM,50.0,6000,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,Null,Detchd,1954.0,Unf,1,281,Fa,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,8,2008,WD,Normal,107900,11.588969419043872,6.804614520062624,1,1.0,901,46,1,0.3333333333333333,0,0.0,0.0,0.0,0,6000,50.0,901,1.0,1.0,1,0,1.0,0,2.0,0.0,1,0,0.0,2.0,0
790,60,RL,,12205,Pave,Null,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,Null,Attchd,1966.0,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,187500,12.141539457711714,7.643961949002529,4,2.5,2087,41,1,0.35714285714285715,0,0.0,5.062595033026967,0.0,301,12205,150.0,832,1.0,1.0,1,0,3.0,1,1.0,1.0,0,1,1.0,2.0,0
791,120,RL,43.0,3182,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,GasA,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,16,0,0,0,0,Null,Null,Null,0,9,2009,WD,Normal,160200,11.984184555794169,7.044032897274685,4,2.0,1145,1,1,0.2857142857142857,1,1.0,2.4849066497880004,1.0,116,3182,43.0,1145,2.0,1.0,1,1,3.0,1,2.0,1.0,1,1,1.0,2.0,0
792,80,RL,,11333,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,GasA,TA,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,539,TA,TA,Y,120,0,0,0,0,0,Null,Null,Null,0,5,2007,WD,Normal,146800,11.896833207128452,6.968850378341948,4,1.0,1062,0,0,0.375,1,0.0,0.0,0.0,120,11333,150.0,1029,2.0,1.0,1,1,2.0,1,0.0,0.0,0,1,0.0,2.0,0
793,60,RL,92.0,9920,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,GasA,Ex,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,180,130,0,0,0,0,Null,Null,Null,0,6,2007,WD,Normal,269790,12.505402864156403,7.607878073278507,4,2.5,2013,1,1,0.2727272727272727,1,0.0,0.0,1.0,310,9920,92.0,1117,2.0,1.0,1,1,1.0,1,2.0,0.0,0,1,0.0,2.0,0
794,20,RL,76.0,9158,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,GasA,Ex,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,130,0,0,0,0,Null,Null,Null,0,6,2007,New,Partial,225000,12.323860125621126,7.311218384419629,4,2.0,1496,0,1,0.3,0,0.0,4.948759890378168,1.0,298,9158,76.0,1496,2.0,1.0,1,1,3.0,1,2.0,1.0,1,1,2.0,2.0,1
795,60,RL,,10832,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,GasA,Ex,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,143,46,0,0,0,0,Null,Null,Shed,500,10,2008,WD,Normal,194500,12.178192583415596,7.547501682814967,4,2.5,1895,2,1,0.3,1,0.0,0.0,1.0,189,10832,150.0,712,2.0,1.0,1,1,3.0,1,2.0,1.0,0,1,0.0,2.0,0
796,60,RL,70.0,8400,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,GasA,TA,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,476,TA,TA,Y,0,50,0,0,204,0,Null,MnPrv,Null,0,4,2010,WD,Normal,171000,12.049424683420916,7.355641102974253,4,2.5,1564,1,1,0.3,1,0.0,4.875197323201151,0.0,50,8400,70.0,650,2.0,1.0,1,0,1.0,1,0.0,0.0,1,1,1.0,2.0,0
797,20,RL,71.0,8197,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,Y,SBrkr,1285,0,0,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,138,0,0,0,0,0,Null,MnPrv,Null,0,4,2007,WD,Normal,143500,11.874097282798648,7.1592919047975645,4,1.5,1285,0,0,0.3,1,0.0,5.003946305945459,0.0,138,8197,71.0,660,1.0,1.0,1,0,2.0,1,2.0,0.0,1,1,1.0,2.0,0
798,20,RL,57.0,7677,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,GasA,Gd,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,Null,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,4,2008,WD,Abnorml,110000,11.60824473564232,6.651571873589727,1,1.0,773,0,0,0.3333333333333333,0,0.0,0.0,0.0,0,7677,57.0,773,1.0,1.0,1,0,1.0,1,1.0,0.0,1,1,0.0,2.0,0
799,60,RL,104.0,13518,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,GasA,Ex,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,820,TA,TA,Y,144,78,0,0,0,0,Null,Null,Null,0,7,2009,New,Partial,485000,13.091906231773164,8.052296499538647,9,3.5,3140,1,1,0.26666666666666666,1,1.0,6.7580945044277305,2.0,222,13518,104.0,1926,3.0,1.0,1,1,3.0,1,2.0,2.0,1,1,2.0,2.0,1
800,50,RL,60.0,7200,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,GasA,Ex,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,0,264,0,0,0,Null,MnPrv,Null,0,6,2007,WD,Normal,175000,12.07254696717504,7.478169694159785,1,1.5,1768,13,0,0.3,1,0.0,5.53338948872752,0.0,0,7200,60.0,731,2.0,1.0,1,0,1.0,0,2.0,1.0,1,1,1.0,2.0,0
801,60,RL,79.0,12798,Pave,Null,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,GasA,Gd,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,Null,Attchd,1997.0,RFn,2,603,TA,TA,Y,403,114,185,0,0,0,Null,Null,Shed,400,5,2008,WD,Normal,200000,12.206077645517674,7.4318919168078,4,2.5,1688,0,1,0.3333333333333333,0,0.0,0.0,0.0,517,12798,79.0,616,2.0,1.0,1,1,2.0,1,1.0,1.0,0,1,0.0,2.0,0
802,30,RM,40.0,4800,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,GasA,Ex,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,Null,Detchd,1957.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,109900,11.60733523953139,7.087573705557973,4,1.0,1196,74,1,0.2857142857142857,0,0.0,0.0,0.0,0,4800,40.0,1196,1.0,1.0,0,0,1.0,0,2.0,0.0,1,0,0.0,2.0,0
803,60,RL,63.0,8199,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,Null,Null,Null,0,10,2008,WD,Normal,189000,12.149507585033072,7.284134806195205,4,2.5,1456,0,1,0.3,1,1.0,0.0,1.0,54,8199,63.0,728,2.0,1.0,1,1,3.0,1,2.0,1.0,1,1,0.0,2.0,0
804,60,RL,107.0,13891,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,GasA,Ex,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,1020,TA,TA,Y,52,170,0,0,192,0,Null,Null,Null,0,1,2009,New,Partial,582933,13.275829251377,7.945555428253489,9,3.5,2822,1,1,0.25,1,1.0,6.052089168924417,2.0,222,13891,107.0,1734,3.0,1.0,1,1,2.0,1,2.0,2.0,1,1,2.0,2.0,1
805,20,RL,75.0,9000,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,GasA,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,Null,Attchd,1954.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,Null,GdWo,Null,0,6,2006,WD,Family,118000,11.678448377988165,7.029087564149662,1,1.0,1128,0,0,0.2857142857142857,0,0.0,0.0,0.0,0,9000,75.0,936,1.0,1.0,1,0,1.0,1,0.0,0.0,1,1,0.0,2.0,0
806,20,RL,91.0,12274,Pave,Null,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,Null,Attchd,2008.0,RFn,2,554,TA,TA,Y,0,60,0,0,0,0,Null,Null,Null,0,7,2008,New,Partial,227680,12.335700805443338,7.264730177929867,4,2.0,1428,0,1,0.3333333333333333,0,0.0,5.54907608489522,1.0,60,12274,91.0,1417,2.0,1.0,1,1,2.0,1,2.0,2.0,0,1,2.0,2.0,1
807,80,RL,75.0,9750,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,Null,Attchd,1967.0,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,Null,Null,Null,0,10,2006,WD,Normal,135500,11.81673429934846,6.8885724595653635,1,2.0,980,0,0,0.3333333333333333,0,0.0,0.0,0.0,68,9750,75.0,980,1.0,1.0,1,1,3.0,1,1.0,0.0,1,1,0.0,2.0,0
808,70,RL,144.0,21384,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,528,TA,TA,Y,0,312,0,0,0,0,Null,Null,Null,0,5,2009,WD,Normal,223500,12.317171167298682,7.3632795869630385,4,1.5,1576,81,1,0.3333333333333333,1,0.0,0.0,0.0,312,20000,144.0,1324,1.0,1.0,1,0,2.0,1,2.0,1.0,1,1,0.0,2.0,0
809,80,RL,85.0,13400,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,Null,GdWo,Null,0,6,2006,WD,Normal,159950,11.982622797311857,6.99117688712121,4,1.0,1086,0,0,0.3333333333333333,1,1.0,6.954638864880987,0.0,0,13400,85.0,1024,1.0,1.0,1,0,2.0,1,0.0,0.0,1,1,1.0,2.0,0
810,75,RM,90.0,8100,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,Null,Detchd,1910.0,Unf,2,360,Fa,Po,N,40,156,0,0,0,0,Null,MnPrv,Null,0,11,2009,WD,Normal,106000,11.571203807011967,7.668093709082406,4,2.0,2138,67,0,0.15384615384615385,0,0.0,0.0,0.0,196,8100,90.0,849,1.0,0.0,0,1,1.0,0,0.0,0.0,1,0,0.0,0.0,0
811,20,RL,78.0,10140,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,Null,0,1,2006,WD,Normal,181000,12.10625783509458,7.177782416195197,4,1.5,1309,25,1,0.375,1,-1.0,4.605170185988092,0.0,265,10140,78.0,1040,1.0,1.0,1,0,2.0,1,-1.0,1.0,1,1,1.0,2.0,0
812,120,RM,,4438,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,Null,Null,Null,0,6,2008,ConLD,Normal,144500,11.881041706925902,6.744059186311348,4,1.0,848,0,1,0.2,1,1.0,5.135798437050262,1.0,140,4438,150.0,848,2.0,1.0,1,1,3.0,1,2.0,1.0,1,0,1.0,2.0,0
813,20,C (all),66.0,8712,Grvl,Null,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,Null,Basment,1952.0,Unf,2,504,TA,TA,N,0,0,0,0,0,0,Null,Null,Shed,54,6,2010,WD,Alloca,55993,10.932999821119935,6.951772164398911,4,1.0,1044,0,0,0.3333333333333333,0,0.0,0.0,-1.0,0,8712,66.0,540,1.0,0.0,0,0,1.0,0,0.0,-1.0,1,0,0.0,0.0,0
814,20,RL,75.0,9750,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,Null,Attchd,1958.0,RFn,1,301,TA,TA,Y,0,0,275,0,0,0,Null,Null,Shed,500,4,2007,COD,Normal,157900,11.969723533345908,7.274479558773871,1,1.5,1442,0,0,0.36363636363636365,0,0.0,5.497168225293202,0.0,0,9750,75.0,1442,1.0,1.0,1,0,2.0,1,1.0,0.0,1,1,1.0,2.0,0
815,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,Null,Detchd,1955.0,Unf,1,280,TA,TA,P,207,0,96,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,116000,11.661354090741,7.1316985104669115,1,1.5,1250,32,0,0.3,0,0.0,0.0,0.0,207,8248,45.0,686,1.0,1.0,1,0,1.0,0,1.0,-1.0,1,1,0.0,1.0,0
816,20,RL,48.0,12137,Pave,Null,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,Null,Attchd,1998.0,RFn,2,598,TA,TA,Y,0,34,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,224900,12.323415584358154,7.415776975415394,4,2.0,1661,0,1,0.3333333333333333,0,0.0,6.093569770045136,0.0,34,12137,48.0,1649,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,1.0,2.0,0
817,20,RL,,11425,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1,275,TA,TA,Y,0,0,120,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,137000,11.827743504053696,6.9167150203536085,1,1.0,1008,0,0,0.3333333333333333,1,1.0,0.0,0.0,0,11425,150.0,1008,1.0,1.0,1,0,2.0,1,1.0,0.0,0,1,0.0,2.0,0
818,20,RL,,13265,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3,857,TA,TA,Y,150,59,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,271000,12.509877789891933,7.432483807917119,9,2.0,1689,0,1,0.3,1,1.0,5.003946305945459,1.0,209,13265,150.0,1568,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,1.0,2.0,0
819,80,RL,80.0,8816,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1971.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,6,2010,WD,Normal,155000,11.951186847493476,6.959398512133975,4,1.0,1052,0,0,0.3333333333333333,0,0.0,4.394449154672439,0.0,0,8816,80.0,1010,1.0,1.0,1,0,1.0,1,1.0,0.0,1,1,1.0,2.0,0
