Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,encBsmtCond,encBsmtExposure,encBsmtQual,encCentralAir,encExterCond,encExterQual,encFireplaceQu,encGarageFinish,encGarageQual,encHeatingQC,encKitchenQual,encLotShape,encPavedDrive,encSaleCondition,clipGrLivArea,logclipGrLivArea,clipGarageArea,sqrGarageCars,Bath,clipTotalBsmtSF,isRecentRemod,RemodAge,isFireplace,encFoundation,encFunctional,encGarageType,encHouseStyle,encNeighborhood,logencNeighborhood,logGarageArea,residuals,encBsmtFinType1,isStone,logLotArea,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Porch,logTotalBsmtSF,hasBreaker,test_feature,test,hasPool
897,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,GasA,Ex,N,SBrkr,951,0,0,951,0,0,1,0,2,1,TA,6,Typ,0,Null,Detchd,1936.0,Unf,1,327,TA,TA,Y,0,28,0,0,0,0,Null,Null,Null,0,4,2006,WD,Abnorml,106500,11.575909653758895,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,951,6.858565034791365,327,1,1.0,951,0,14,0,0.0,0.0,1.0,1.0,103000.0,11.542493975902508,5.793013608384144,-0.1609952980959335,6.0,0,9.078635880978757,1,0,0,0,0,28,6.858565034791365,1,0,0,0
898,90,RL,64.0,7018,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,Null,Null,Null,Null,0,Null,0,0,0,GasA,TA,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,TA,12,Typ,0,Null,Detchd,1979.0,Unf,2,528,TA,TA,Y,154,0,0,0,0,0,Null,Null,Null,0,6,2009,WD,Alloca,142953,11.870278179170796,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,,2240,7.714677473800927,528,4,2.0,0,0,0,0,0.0,0.0,1.0,2.0,179900.0,12.100161978566868,6.270988431858299,0.03547971106839043,0.0,0,8.856376036730422,0,0,1,0,0,154,0.0,1,0,0,0
899,20,RL,100.0,12919,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,GasA,Ex,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3,820,TA,TA,Y,0,67,0,0,0,0,Null,Null,Null,0,3,2010,New,Partial,611657,13.323928581764989,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2364,7.768533300926033,820,9,2.5,2330,1,1,1,2.0,0.0,2.0,1.0,315000.0,12.660331092405906,6.710523109452428,-0.19055224082761768,5.0,1,9.466531777336591,1,0,0,0,0,67,7.754052639035757,1,0,0,0
900,20,RL,65.0,6993,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,GasA,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,6,2006,WD,Normal,135000,11.81303746480054,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1236,7.120444372392488,288,1,1.0,912,1,33,1,1.0,0.0,2.0,1.0,135000.0,11.81303746480054,5.666426688112432,0.012468253134604979,4.0,0,8.852807917623322,1,0,0,0,0,0,6.816735880594968,1,0,0,0
901,20,RL,,7340,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,GasA,TA,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,TA,4,Typ,0,Null,Detchd,1979.0,Unf,1,684,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,6,2007,WD,Normal,110000,11.60824473564232,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,858,6.755768921984255,684,1,1.0,858,0,0,0,1.0,0.0,1.0,1.0,140000.0,11.849404844423074,6.529418838262226,-0.0590542689714173,6.0,0,8.901230352110781,1,0,0,0,0,0,6.755768921984255,1,0,0,0
902,20,RL,64.0,8712,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,GasA,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,Null,Detchd,1968.0,Unf,1,756,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,5,2009,WD,Normal,153000,11.938199736300923,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1306,7.175489713624222,756,1,1.0,992,1,43,0,1.0,0.0,1.0,1.0,140000.0,11.849404844423074,6.6293632534374485,-0.010371868879659019,4.0,0,9.072571442231286,1,0,0,0,0,0,6.900730664045173,1,0,0,0
903,60,RL,63.0,7875,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,GasA,Ex,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2,393,TA,TA,Y,0,75,0,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,180000,12.100717685412471,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,1509,7.31986492980897,393,4,2.5,783,1,0,1,2.0,0.0,2.0,2.0,181000.0,12.10625783509458,5.976350909297934,0.007428790260487261,1.0,0,8.971575439759016,1,0,0,0,0,75,6.664409020350408,1,0,0,0
904,20,RL,50.0,14859,Pave,Null,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,690,TA,TA,Y,144,60,0,0,0,0,Null,Null,Null,0,8,2006,New,Partial,240000,12.388398368982116,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1670,7.421177528595393,690,9,2.0,1670,1,0,1,2.0,0.0,2.0,1.0,181000.0,12.10625783509458,6.53813982376767,0.012497172756052777,1.0,0,9.60642831827175,1,0,0,0,0,204,7.421177528595393,1,0,0,0
905,20,RL,,6173,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1967.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,8,2007,WD,Normal,125500,11.74006900564972,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,902,6.805722553416985,288,1,1.0,876,0,0,0,1.0,0.0,2.0,1.0,135000.0,11.81303746480054,5.666426688112432,-0.12550605707501816,5.0,0,8.728102205062104,1,0,0,0,0,0,6.776506992372183,1,0,0,0
906,20,RL,80.0,9920,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354,LwQ,290,412,1056,GasA,TA,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1954.0,RFn,1,280,TA,TA,Y,0,0,164,0,0,0,Null,MnPrv,Null,0,2,2010,WD,Normal,128000,11.759793355371237,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1063,6.96979066990159,280,1,1.0,1056,0,0,0,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,5.638354669333745,-0.06730537376834356,3.0,1,9.202409001649904,1,0,0,0,0,0,6.963189985870238,1,0,0,0
907,20,RL,116.0,13501,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63,Unf,0,1560,1623,GasA,Ex,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3,865,TA,TA,Y,0,60,0,0,0,0,Null,Null,Null,0,6,2007,WD,Normal,255000,12.449022745701502,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1636,7.400620577371135,865,9,2.0,1623,1,0,1,2.0,0.0,2.0,1.0,225500.0,12.326079872504838,6.763884908562435,0.00917992955522351,5.0,1,9.510593101601817,1,0,0,0,0,60,7.392647520721623,1,0,0,0
908,50,RL,86.0,11500,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223,Unf,0,794,1017,GasA,Gd,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1936.0,Fin,1,180,Fa,TA,Y,0,0,0,0,322,0,Null,Null,Null,0,6,2006,WD,Normal,250000,12.429220196836384,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2057,7.629489916393995,180,1,1.5,1017,1,51,1,1.0,0.0,2.0,0.0,200624.0,12.209192772866418,5.198497031265826,-0.13864804903147032,3.0,0,9.35018926709258,1,0,0,0,0,322,6.925595197110468,1,0,0,0
909,20,RL,,8885,Pave,Null,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,GasA,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,Null,Attchd,1983.0,Unf,2,484,TA,TA,Y,164,0,0,0,0,0,Null,MnPrv,Null,0,6,2006,WD,Normal,131000,11.78296023574194,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,902,6.805722553416985,484,4,1.0,864,0,0,0,1.0,0.0,2.0,1.0,153500.0,11.941462360646147,6.184148890937483,-0.07005379603505801,4.0,0,9.092232283495854,1,0,0,0,0,164,6.762729506931879,1,0,0,0
910,60,RL,149.0,12589,Pave,Null,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,36,24,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,174000,12.066816325306588,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1484,7.3031700512368,390,4,2.5,742,1,0,1,2.0,0.0,2.0,2.0,181000.0,12.10625783509458,5.968707559985366,0.011819771302455706,1.0,0,9.440658127038391,1,0,0,0,0,60,6.610696044717759,1,0,0,0
911,90,RL,80.0,11600,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,GasA,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,Null,Detchd,1960.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,1,2010,WD,Normal,154300,11.946660519211653,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2274,7.729735331385051,480,4,2.0,1105,0,0,0,1.0,0.0,1.0,2.0,140000.0,11.849404844423074,6.175867270105761,0.01939805037275022,3.0,0,9.358846580275406,0,0,1,0,0,0,7.00850518208228,0,0,0,0
912,20,RL,,9286,Pave,Null,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,Null,Detchd,1978.0,Unf,1,252,TA,TA,Y,173,0,0,0,0,0,Null,Null,Null,0,10,2009,WD,Normal,143500,11.874097282798648,3.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1268,7.145984467714388,252,1,1.5,1268,1,12,0,1.0,0.0,1.0,1.0,197200.0,12.19197879213173,5.53338948872752,0.12785715710182544,6.0,0,9.13637085177601,1,0,0,0,0,173,7.145984467714388,1,0,0,0
913,30,RM,51.0,6120,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489,Unf,0,279,768,GasA,TA,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,0,Null,Detchd,1925.0,Unf,1,450,TA,TA,Y,0,0,112,0,120,0,Null,MnPrv,Shed,620,7,2006,WD,Abnorml,88000,11.38510345703214,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1015,6.923628628138427,450,1,1.0,768,0,25,0,0.0,2.0,1.0,1.0,124300.0,11.730461322518734,6.111467339502679,0.08885193405799008,3.0,0,8.71948076085107,1,0,0,0,0,120,6.645090969505644,1,0,0,0
914,90,RH,82.0,6270,Pave,Null,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,0,717,1001,GasA,TA,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,Typ,0,Null,2Types,1949.0,Unf,3,871,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,8,2007,WD,Normal,145000,11.884495917930655,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2002,7.602401335665818,871,9,2.0,1001,0,1,0,1.0,0.0,,2.0,200624.0,12.209192772866418,6.77078942390898,0.02309797985081552,4.0,0,8.74369111054302,0,0,1,0,0,0,6.90975328164481,0,0,0,0
915,160,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,GasA,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,Null,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,Null,Null,Null,0,6,2009,New,Partial,173733,12.065280672855897,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,1224,7.110696122978827,528,4,2.5,612,1,0,0,2.0,0.0,1.0,2.0,225500.0,12.326079872504838,6.270988431858299,-0.04081675352455072,5.0,1,8.006700845440367,0,0,0,0,1,234,6.418364935936212,1,0,0,0
916,160,RM,21.0,2001,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,GasA,Fa,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,Null,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,1,2007,WD,Normal,75000,11.225256725762891,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1092,6.996681488176539,286,1,1.5,546,0,0,0,1.0,0.0,2.0,2.0,88000.0,11.38510345703214,5.659482215759621,0.13196223687994468,1.0,0,7.601901959875166,0,0,0,1,0,0,6.304448802421981,1,0,0,0
917,20,C (all),50.0,9000,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50,Unf,0,430,480,GasA,TA,N,FuseA,480,0,0,480,1,0,0,0,1,1,TA,4,Typ,0,Null,Detchd,1958.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,10,2006,WD,Abnorml,35311,10.471978128496518,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,480,6.175867270105761,308,1,0.0,480,0,1,0,1.0,0.0,1.0,1.0,103000.0,11.542493975902508,5.733341276897746,0.4131347949608859,4.0,0,9.105090961257083,1,0,0,0,0,0,6.175867270105761,0,0,0,0
918,20,RL,,17140,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,GasA,Ex,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1956.0,RFn,1,284,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,4,2009,WD,Normal,135000,11.81303746480054,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1229,7.114769448366463,284,1,1.0,1134,0,0,0,1.0,0.0,2.0,1.0,121750.0,11.709733254463467,5.652489180268651,-0.0077069493556454205,6.0,0,9.749228533507058,1,0,0,0,0,0,7.034387929915503,0,0,0,0
919,60,RL,103.0,13125,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,GasA,Ex,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1991.0,RFn,3,833,TA,TA,Y,72,192,224,0,0,0,Null,GdPrv,Null,0,11,2007,WD,Normal,238000,12.380030154325455,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2127,7.662937850461535,833,9,2.5,1104,1,0,1,2.0,0.0,2.0,2.0,179900.0,12.100161978566868,6.726233402358747,0.014825620673159179,4.0,0,9.482350275033667,1,0,0,0,0,264,7.007600613951853,1,0,0,0
920,20,RL,87.0,11029,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,BLQ,411,245,1184,GasA,Ex,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2,601,TA,TA,Y,0,51,0,0,190,0,Null,Null,Null,0,5,2008,WD,Normal,176500,12.08108182106182,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1414,7.254884810077338,601,4,1.0,1184,1,44,1,1.0,2.0,2.0,1.0,140000.0,11.849404844423074,6.400257445308821,0.08780915409260182,6.0,0,9.308374112247549,1,0,0,0,0,241,7.077498053569231,1,0,0,0
921,60,RL,70.0,8462,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,GasA,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,Null,Attchd,1994.0,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,201000,12.211065162153217,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1721,7.451241684987676,471,4,2.5,928,1,0,0,2.0,0.0,2.0,2.0,179900.0,12.100161978566868,6.156978985585555,-0.06306062270756208,5.0,0,9.043458999670106,1,0,0,0,0,387,6.834108738813838,1,0,0,0
922,90,RL,67.0,8777,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,GasA,Gd,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,Null,Null,,Null,0,0,Null,Null,N,0,70,0,0,0,0,Null,GdPrv,Null,0,9,2008,WD,Normal,145900,11.890683588496984,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2200,7.696667081526462,150,0,3.0,1272,1,103,0,1.0,0.0,0.0,0.0,121750.0,11.709733254463467,0.0,0.0948147691021255,6.0,0,9.08000387024818,0,0,1,0,0,70,7.149131598557407,1,0,0,0
923,20,RL,65.0,10237,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,0,0,23,0,0,Null,Null,Null,0,10,2006,New,Partial,169990,12.043500773454497,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,1316,7.183111701743281,397,4,2.0,1316,1,1,1,2.0,0.0,2.0,1.0,181000.0,12.10625783509458,5.986452005284438,0.07608332547164132,5.0,0,9.233861567017527,1,0,0,0,0,100,7.183111701743281,1,0,0,0
924,120,RL,50.0,8012,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,841,598,1604,GasA,Ex,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2,533,TA,TA,Y,0,69,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,193000,12.170450649220747,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1617,7.388946097618437,533,4,2.0,1604,1,1,1,2.0,0.0,2.0,1.0,179900.0,12.100161978566868,6.280395838960195,0.007454673323223915,2.0,0,8.98882050177807,0,0,0,0,1,69,7.380879035564116,1,0,0,0
925,20,RL,79.0,10240,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,GasA,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,612,TA,TA,Y,384,131,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,207500,12.242891437918386,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1686,7.430707082545968,612,4,2.0,1686,0,0,1,1.0,0.0,2.0,1.0,182900.0,12.116700301832571,6.418364935936212,0.00312988896973998,4.0,0,9.234154550075438,1,0,0,0,0,515,7.430707082545968,1,0,0,0
